Speed,direction,precipitation
12.3456,270,0.029166667
13.3744,270,0.029166667
15.432,270,0.029166667
14.4032,270,0.029166667
12.3456,260,0.029166667
10.288,260,0.029166667
6.1728,260,0.029166667
2.0576,240,0.029166667
3.0864,260,0.325
2.0576,240,0.325
2.0576,360,0.325
3.0864,10,0.325
2.0576,30,0.325
2.0576,110,0.325
2.0576,310,0.325
1.0288,290,0.325
1.0288,330,0.325
2.0576,20,0.325
3.0864,20,0.325
2.572,30,0.325
3.0864,40,0.325
2.0576,20,0.325
2.0576,10,0.325
1.0288,40,0.325
2.572,150,0.325
2.0576,190,0.325
1.0288,190,0.325
1.0288,160,0.325
1.0288,350,0.325
3.0864,30,0.325
5.144,340,0.325
7.2016,330,0.325
8.2304,320,0.058333333
6.1728,330,0.058333333
5.144,330,0.058333333
4.1152,330,0.058333333
7.2016,320,0.058333333
5.144,270,0.058333333
1.0288,130,0.058333333
5.144,310,0.058333333
6.1728,20,0.058333333
5.144,10,0.058333333
6.1728,360,0.058333333
10.288,270,0.058333333
7.2016,270,0.058333333
8.2304,290,0.058333333
13.3744,280,0.058333333
14.4032,280,0.058333333
13.3744,270,0.058333333
5.144,280,0.058333333
2.0576,150,0.058333333
1.0288,130,0.058333333
1.0288,300,0.058333333
2.0576,280,0.058333333
3.0864,340,0.058333333
3.0864,350,0.058333333
4.1152,30,0.216666667
3.0864,30,0.216666667
3.0864,280,0.216666667
2.0576,300,0.216666667
2.0576,270,0.216666667
2.0576,240,0.216666667
3.0864,120,0.216666667
2.0576,30,0.216666667
3.0864,300,0.216666667
1.0288,300,0.216666667
2.572,20,0.216666667
4.1152,350,0.216666667
3.0864,320,0.216666667
5.144,320,0.216666667
6.1728,320,0.216666667
3.0864,330,0.216666667
2.0576,360,0.216666667
2.0576,30,0.216666667
2.572,40,0.216666667
2.0576,30,0.216666667
4.1152,20,0.216666667
4.1152,10,0.216666667
7.2016,10,0.216666667
5.144,360,0.216666667
6.1728,10,0.041666667
5.144,10,0.041666667
5.144,360,0.041666667
3.0864,10,0.041666667
3.0864,30,0.041666667
7.2016,270,0.041666667
6.1728,270,0.041666667
6.1728,270,0.041666667
5.144,280,0.041666667
7.2016,280,0.041666667
7.2016,260,0.041666667
8.2304,260,0.041666667
8.2304,260,0.041666667
9.2592,260,0.041666667
8.2304,260,0.041666667
8.2304,260,0.041666667
8.2304,250,0.041666667
7.2016,260,0.041666667
6.1728,270,0.041666667
5.144,260,0.041666667
7.2016,270,0.041666667
7.2016,280,0.041666667
5.144,290,0.041666667
6.1728,270,0.041666667
6.1728,290,0.004166667
6.1728,280,0.004166667
7.2016,290,0.004166667
6.1728,270,0.004166667
5.144,270,0.004166667
4.1152,290,0.004166667
4.1152,300,0.004166667
5.144,290,0.004166667
4.1152,330,0.004166667
5.144,330,0.004166667
7.2016,320,0.004166667
9.2592,330,0.004166667
9.2592,310,0.004166667
7.2016,310,0.004166667
7.2016,310,0.004166667
7.2016,310,0.004166667
8.2304,310,0.004166667
7.2016,330,0.004166667
8.2304,330,0.004166667
7.2016,320,0.004166667
7.2016,310,0.004166667
6.1728,310,0.004166667
4.1152,320,0.004166667
3.0864,350,0.004166667
3.0864,340,0.008333333
2.0576,10,0.008333333
2.0576,350,0.008333333
3.0864,340,0.008333333
3.0864,10,0.008333333
3.0864,20,0.008333333
2.0576,330,0.008333333
3.0864,330,0.008333333
4.1152,350,0.008333333
6.1728,330,0.008333333
7.2016,310,0.008333333
7.2016,310,0.008333333
8.2304,310,0.008333333
7.2016,310,0.008333333
7.2016,300,0.008333333
7.2016,300,0.008333333
5.144,310,0.008333333
3.0864,270,0.008333333
2.0576,270,0.008333333
1.0288,290,0.008333333
2.0576,260,0.008333333
1.0288,270,0.008333333
1.0288,220,0.008333333
1.0288,240,0.008333333
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
3.0864,270,0.054166667
2.0576,260,0.054166667
1.0288,10,0.054166667
1.5432,360,0.054166667
1.0288,60,0.054166667
2.0576,360,0.054166667
2.572,10,0.054166667
4.1152,330,0.054166667
3.0864,300,0.054166667
3.0864,300,0.054166667
6.1728,280,0.054166667
7.2016,270,0.054166667
7.2016,270,0.054166667
7.2016,280,0.054166667
7.2016,290,0.054166667
6.1728,300,0.054166667
6.1728,320,0.054166667
5.144,320,0.054166667
4.1152,330,0.054166667
4.1152,10,0.054166667
2.0576,10,0.054166667
5.144,340,0.054166667
3.0864,340,0.054166667
2.0576,360,0.054166667
2.0576,10,0.008333333
2.0576,20,0.008333333
1.0288,360,0.008333333
1.0288,270,0.008333333
1.0288,330,0.008333333
3.0864,340,0.008333333
3.0864,330,0.008333333
1.0288,360,0.008333333
2.0576,310,0.008333333
4.1152,300,0.008333333
4.1152,290,0.008333333
4.1152,300,0.008333333
5.144,290,0.008333333
7.2016,270,0.008333333
7.2016,270,0.008333333
7.2016,270,0.008333333
7.2016,250,0.008333333
7.2016,260,0.008333333
6.1728,240,0.008333333
4.1152,270,0.008333333
5.144,280,0.008333333
4.1152,270,0.008333333
5.144,270,0.008333333
5.144,280,0.008333333
5.144,270,0.058333333
4.1152,290,0.058333333
4.1152,290,0.058333333
5.144,290,0.058333333
4.1152,280,0.058333333
5.144,290,0.058333333
4.1152,270,0.058333333
7.2016,280,0.058333333
6.1728,270,0.058333333
7.2016,270,0.058333333
7.2016,280,0.058333333
7.2016,270,0.058333333
9.2592,270,0.058333333
7.2016,280,0.058333333
7.2016,300,0.058333333
7.2016,310,0.058333333
6.1728,350,0.058333333
5.144,350,0.058333333
4.1152,340,0.058333333
4.1152,10,0.058333333
3.0864,10,0.058333333
3.0864,300,0.058333333
6.1728,300,0.058333333
3.0864,310,0.058333333
2.0576,340,0.020833333
3.0864,20,0.020833333
2.0576,60,0.020833333
1.5432,20,0.020833333
2.0576,90,0.020833333
3.0864,300,0.020833333
3.0864,300,0.020833333
7.2016,280,0.020833333
12.3456,280,0.020833333
14.4032,280,0.020833333
15.432,280,0.020833333
13.3744,290,0.020833333
13.3744,290,0.020833333
10.288,280,0.020833333
10.288,280,0.020833333
10.288,290,0.020833333
8.2304,290,0.020833333
6.1728,290,0.020833333
3.0864,310,0.020833333
2.0576,360,0.020833333
8.2304,310,0.020833333
6.1728,320,0.020833333
6.1728,320,0.020833333
6.1728,330,0.020833333
5.144,340,0.05
6.1728,330,0.05
9.2592,330,0.05
10.288,330,0.05
11.3168,300,0.05
9.2592,290,0.05
12.3456,290,0.05
12.3456,290,0.05
12.3456,270,0.05
13.3744,270,0.05
13.3744,270,0.05
12.3456,270,0.05
7.2016,230,0.05
5.144,250,0.05
3.0864,240,0.05
3.0864,230,0.05
4.1152,220,0.05
2.0576,220,0.05
2.572,260,0.05
3.0864,260,0.05
2.0576,250,0.05
3.0864,250,0.05
3.0864,260,0.05
3.0864,280,0.05
2.0576,280,0.004166667
2.0576,270,0.004166667
3.0864,270,0.004166667
2.0576,280,0.004166667
3.0864,300,0.004166667
1.5432,340,0.004166667
2.0576,350,0.004166667
3.0864,340,0.004166667
6.1728,320,0.004166667
7.2016,320,0.004166667
9.2592,310,0.004166667
8.2304,310,0.004166667
8.2304,320,0.004166667
9.2592,330,0.004166667
9.2592,330,0.004166667
8.2304,330,0.004166667
8.2304,340,0.004166667
8.2304,340,0.004166667
8.2304,330,0.004166667
5.144,350,0.004166667
6.1728,340,0.004166667
8.2304,330,0.004166667
7.2016,320,0.004166667
10.288,310,0.004166667
10.288,300,0.004166667
9.2592,310,0.004166667
8.2304,310,0.004166667
7.2016,320,0.004166667
7.2016,320,0.004166667
5.144,320,0.004166667
6.1728,320,0.004166667
6.1728,330,0.004166667
7.2016,300,0.004166667
6.1728,300,0.004166667
8.2304,300,0.004166667
8.2304,290,0.004166667
9.2592,290,0.004166667
6.1728,280,0.004166667
6.1728,270,0.004166667
5.144,280,0.004166667
6.1728,280,0.004166667
6.1728,310,0.004166667
7.2016,300,0.004166667
6.1728,290,0.004166667
8.2304,300,0.004166667
7.2016,300,0.004166667
8.2304,300,0.004166667
8.2304,290,0.004166667
6.1728,290,0.004166667
7.2016,280,0.004166667
7.2016,280,0.004166667
4.1152,300,0.004166667
4.1152,300,0.004166667
6.1728,280,0.004166667
3.0864,290,0.004166667
3.0864,260,0.004166667
6.1728,250,0.004166667
6.1728,250,0.004166667
6.1728,250,0.004166667
7.2016,250,0.004166667
6.1728,240,0.004166667
6.1728,260,0.004166667
6.1728,280,0.004166667
7.2016,280,0.004166667
7.2016,270,0.004166667
8.2304,270,0.004166667
8.2304,270,0.004166667
5.144,280,0.004166667
3.0864,320,0.004166667
2.0576,330,0.004166667
3.0864,320,0.004166667
3.0864,350,0.004166667
3.0864,350,0
5.144,310,0
4.1152,360,0
4.1152,340,0
3.0864,350,0
5.144,30,0
5.144,280,0
3.0864,250,0
8.2304,290,0
9.2592,300,0
8.2304,300,0
7.2016,300,0
5.144,280,0
6.1728,280,0
6.1728,300,0
8.2304,290,0
9.2592,280,0
8.2304,280,0
7.2016,280,0
5.144,310,0
2.0576,10,0
1.0288,350,0
2.0576,320,0
5.144,310,0
5.144,330,0.025
5.144,300,0.025
4.1152,310,0.025
4.1152,300,0.025
4.1152,290,0.025
5.144,300,0.025
7.2016,290,0.025
7.2016,290,0.025
6.1728,300,0.025
7.2016,300,0.025
5.144,300,0.025
6.1728,290,0.025
5.144,290,0.025
7.2016,290,0.025
8.2304,290,0.025
7.2016,290,0.025
9.2592,290,0.025
6.1728,300,0.025
3.0864,320,0.025
3.0864,360,0.025
7.2016,320,0.025
7.2016,320,0.025
8.2304,320,0.025
4.1152,10,0.025
4.1152,10,0
3.0864,320,0
7.2016,330,0
7.2016,330,0
9.2592,320,0
4.1152,320,0
8.2304,320,0
8.2304,320,0
13.3744,300,0
14.4032,300,0
16.4608,300,0
11.3168,300,0
12.3456,300,0
13.3744,290,0
12.3456,290,0
6.1728,270,0
8.2304,250,0
8.2304,250,0
10.288,250,0
11.3168,250,0
9.2592,250,0
3.0864,350,0
3.0864,270,0
5.144,270,0
5.144,330,0
7.2016,290,0
7.2016,290,0
7.2016,300,0
9.2592,270,0
5.144,290,0
6.1728,290,0
5.144,300,0
7.2016,300,0
7.2016,280,0
5.144,270,0
8.2304,270,0
9.2592,270,0
9.2592,280,0
12.3456,280,0
11.3168,280,0
10.288,280,0
9.2592,280,0
7.2016,270,0
7.2016,280,0
5.144,300,0
3.0864,320,0
4.1152,240,0
6.1728,260,0
3.0864,240,0.05
3.0864,120,0.05
2.0576,260,0.05
4.1152,260,0.05
6.1728,280,0.05
6.1728,270,0.05
4.1152,280,0.05
2.0576,300,0.05
1.0288,330,0.05
3.0864,360,0.05
3.0864,30,0.05
5.144,320,0.05
5.144,320,0.05
5.144,300,0.05
5.144,310,0.05
4.1152,270,0.05
3.0864,10,0.05
8.2304,270,0.05
6.1728,250,0.05
7.2016,260,0.05
8.2304,270,0.05
8.2304,270,0.05
4.1152,350,0.05
3.0864,360,0.05
5.144,310,0.004166667
5.144,310,0.004166667
6.1728,10,0.004166667
3.0864,330,0.004166667
6.1728,300,0.004166667
12.3456,280,0.004166667
13.3744,280,0.004166667
12.3456,280,0.004166667
10.288,260,0.004166667
8.2304,260,0.004166667
8.2304,260,0.004166667
10.288,260,0.004166667
11.3168,260,0.004166667
11.3168,260,0.004166667
10.288,260,0.004166667
9.2592,270,0.004166667
9.2592,270,0.004166667
8.2304,280,0.004166667
7.2016,270,0.004166667
7.2016,270,0.004166667
5.144,270,0.004166667
4.1152,270,0.004166667
4.1152,300,0.004166667
5.144,300,0.004166667
5.144,310,0
2.0576,350,0
3.0864,310,0
2.0576,320,0
1.0288,30,0
2.0576,60,0
1.0288,60,0
3.0864,40,0
3.0864,40,0
2.0576,50,0
5.144,270,0
5.144,270,0
4.1152,110,0
3.0864,120,0
2.0576,70,0
2.0576,70,0
3.0864,80,0
2.0576,70,0
1.0288,350,0
2.0576,350,0
1.0288,240,0
2.0576,120,0
1.0288,90,0
1.0288,40,0
1.0288,360,0.3625
2.0576,340,0.3625
1.0288,20,0.3625
1.0288,340,0.3625
1.0288,340,0.3625
1.0288,340,0.3625
1.0288,310,0.3625
0.5144,270,0.3625
1.0288,270,0.3625
1.0288,240,0.3625
1.0288,270,0.3625
1.0288,250,0.3625
2.0576,240,0.3625
1.0288,290,0.3625
1.0288,40,0.3625
2.0576,180,0.3625
2.0576,180,0.3625
1.0288,180,0.3625
1.0288,170,0.3625
1.0288,190,0.3625
1.0288,220,0.3625
1.0288,250,0.3625
1.0288,270,0.3625
1.0288,330,0.3625
0.5144,320,0.383333333
1.0288,270,0.383333333
2.0576,240,0.383333333
2.0576,260,0.383333333
2.0576,260,0.383333333
2.0576,270,0.383333333
1.5432,260,0.383333333
2.572,250,0.383333333
3.0864,250,0.383333333
3.0864,230,0.383333333
3.0864,150,0.383333333
2.572,130,0.383333333
2.0576,90,0.383333333
4.1152,70,0.383333333
4.1152,70,0.383333333
4.1152,60,0.383333333
4.1152,330,0.383333333
3.0864,330,0.383333333
2.0576,240,0.383333333
1.0288,230,0.383333333
0.5144,220,0.383333333
0.5144,290,0.383333333
, ,0.383333333
0.5144,250,0.383333333
0.5144,180,0.3875
0.5144,210,0.3875
2.0576,220,0.3875
2.0576,200,0.3875
2.0576,210,0.3875
3.0864,210,0.3875
2.572,220,0.3875
2.572,220,0.3875
4.1152,220,0.3875
3.0864,200,0.3875
4.1152,190,0.3875
4.1152,190,0.3875
3.0864,190,0.3875
2.0576,190,0.3875
3.0864,200,0.3875
4.1152,220,0.3875
4.1152,240,0.3875
4.1152,240,0.3875
5.144,260,0.3875
3.0864,300,0.3875
4.1152,300,0.3875
6.1728,270,0.3875
6.1728,280,0.3875
5.144,280,0.3875
5.144,280,0
8.2304,280,0
5.144,280,0
3.0864,290,0
4.1152,280,0
2.0576,250,0
0.5144,220,0
3.0864,230,0
3.0864,240,0
4.1152,230,0
2.0576,220,0
3.0864,220,0
4.1152,240,0
3.0864,250,0
5.144,260,0
5.144,260,0
5.144,270,0
4.1152,260,0
3.0864,250,0
1.5432,300,0
1.0288,310,0
2.0576,330,0
2.0576,340,0
2.0576,340,0
3.0864,350,0.466666667
3.0864,350,0.466666667
2.0576,320,0.466666667
1.0288,30,0.466666667
0.5144,350,0.466666667
2.0576,360,0.466666667
3.0864,350,0.466666667
1.0288,330,0.466666667
1.0288,330,0.466666667
1.0288,340,0.466666667
0.5144,220,0.466666667
1.0288,40,0.466666667
3.0864,230,0.466666667
4.1152,230,0.466666667
3.0864,220,0.466666667
2.0576,210,0.466666667
5.144,210,0.466666667
6.1728,240,0.466666667
4.1152,250,0.466666667
4.1152,250,0.466666667
1.0288,270,0.466666667
3.0864,270,0.466666667
5.144,270,0.466666667
6.1728,270,0.466666667
5.144,280,0.5
1.0288,300,0.5
4.1152,310,0.5
5.144,320,0.5
3.0864,350,0.5
3.0864,330,0.5
2.0576,330,0.5
2.0576,10,0.5
4.1152,310,0.5
4.1152,320,0.5
6.1728,310,0.5
6.1728,320,0.5
7.2016,320,0.5
7.2016,310,0.5
7.2016,310,0.5
4.1152,350,0.5
4.1152,60,0.5
3.0864,50,0.5
5.144,50,0.5
8.2304,30,0.5
8.2304,40,0.5
10.288,40,0.5
10.288,40,0.5
8.2304,40,0.5
8.2304,50,0.175
8.2304,30,0.175
9.2592,20,0.175
9.2592,30,0.175
8.2304,50,0.175
9.2592,50,0.175
8.2304,50,0.175
7.2016,40,0.175
6.1728,10,0.175
4.1152,350,0.175
7.2016,320,0.175
8.2304,310,0.175
8.2304,290,0.175
7.2016,290,0.175
9.2592,280,0.175
7.2016,290,0.175
8.2304,290,0.175
5.144,300,0.175
7.2016,310,0.175
5.144,310,0.175
7.2016,320,0.175
5.144,310,0.175
3.0864,350,0.175
4.1152,350,0.175
6.1728,340,0.083333333
6.1728,330,0.083333333
6.1728,320,0.083333333
5.144,320,0.083333333
7.2016,320,0.083333333
6.1728,320,0.083333333
6.1728,330,0.083333333
5.144,350,0.083333333
7.2016,340,0.083333333
8.2304,340,0.083333333
9.2592,340,0.083333333
8.2304,340,0.083333333
10.288,340,0.083333333
10.288,340,0.083333333
11.3168,340,0.083333333
10.288,340,0.083333333
10.288,330,0.083333333
12.3456,330,0.083333333
9.2592,330,0.083333333
6.1728,330,0.083333333
7.2016,310,0.083333333
4.1152,320,0.083333333
10.288,290,0.083333333
9.2592,240,0.083333333
7.2016,210,0
5.144,230,0
7.2016,240,0
8.2304,260,0
8.2304,260,0
6.1728,250,0
6.1728,240,0
5.144,240,0
5.144,230,0
5.144,220,0
5.144,220,0
5.144,210,0
4.1152,220,0
4.1152,220,0
4.1152,230,0
7.2016,250,0
6.1728,260,0
5.144,250,0
4.1152,260,0
3.0864,270,0
4.1152,260,0
5.144,260,0
6.1728,260,0
2.0576,210,0
2.0576,210,0
1.0288,260,0
1.0288,300,0
1.0288,310,0
1.0288,300,0
1.0288,310,0
1.0288,300,0
1.5432,280,0
1.5432,300,0
2.0576,260,0
1.5432,210,0
3.0864,270,0
4.1152,270,0
5.144,290,0
5.144,320,0
4.1152,320,0
4.1152,330,0
3.0864,320,0
2.0576,270,0
0.5144,280,0
0.5144,240,0
2.0576,260,0
2.572,250,0
2.0576,250,0
2.0576,250,0.395833333
2.0576,240,0.395833333
2.0576,240,0.395833333
1.5432,240,0.395833333
2.0576,230,0.395833333
2.0576,230,0.395833333
2.0576,220,0.395833333
2.0576,230,0.395833333
2.0576,220,0.395833333
2.572,200,0.395833333
3.0864,200,0.395833333
4.1152,200,0.395833333
4.1152,200,0.395833333
4.1152,200,0.395833333
4.1152,190,0.395833333
4.1152,200,0.395833333
4.1152,200,0.395833333
3.0864,210,0.395833333
3.0864,220,0.395833333
2.572,230,0.395833333
2.0576,220,0.395833333
2.0576,210,0.395833333
2.0576,210,0.395833333
1.5432,210,0.395833333
1.0288,210,0.979166667
1.0288,210,0.979166667
0.5144,210,0.979166667
1.0288,210,0.979166667
0.5144,210,0.979166667
0.5144,230,0.979166667
0.5144,120,0.979166667
1.0288,90,0.979166667
2.0576,60,0.979166667
2.572,50,0.979166667
2.572,60,0.979166667
3.0864,60,0.979166667
4.1152,60,0.979166667
3.0864,50,0.979166667
3.0864,50,0.979166667
3.0864,60,0.979166667
4.1152,60,0.979166667
2.0576,50,0.979166667
2.0576,30,0.979166667
2.0576,40,0.979166667
3.0864,30,0.979166667
3.6008,40,0.979166667
3.0864,50,0.979166667
4.1152,40,0.979166667
3.0864,50,0.004166667
4.1152,50,0.004166667
4.1152,50,0.004166667
3.0864,60,0.004166667
2.572,60,0.004166667
2.0576,60,0.004166667
2.0576,60,0.004166667
0.5144,70,0.004166667
1.0288,60,0.004166667
0.5144,40,0.004166667
0.5144,60,0.004166667
1.0288,70,0.004166667
1.0288,40,0.004166667
1.0288,60,0.004166667
2.0576,40,0.004166667
1.5432,40,0.004166667
1.5432,30,0.004166667
0.5144,40,0.004166667
0.5144,100,0.004166667
0.5144,280,0.004166667
1.0288,330,0.004166667
0.5144,160,0.004166667
1.0288,90,0.004166667
0.5144,70,0.004166667
0.5144,290,0.054166667
1.0288,130,0.054166667
1.0288,270,0.054166667
0.5144,170,0.054166667
0.5144,80,0.054166667
0.5144,240,0.054166667
0.5144,310,0.054166667
1.0288,270,0.054166667
0.5144,210,0.054166667
1.0288,200,0.054166667
2.0576,220,0.054166667
1.0288,270,0.054166667
2.0576,150,0.054166667
1.0288,60,0.054166667
1.0288,60,0.054166667
1.0288,40,0.054166667
1.0288,50,0.054166667
0.5144,60,0.054166667
2.0576,190,0.054166667
3.0864,200,0.054166667
3.0864,220,0.054166667
2.0576,200,0.054166667
3.0864,200,0.054166667
3.0864,210,0.054166667
2.0576,220,0.004166667
2.0576,210,0.004166667
1.5432,200,0.004166667
2.0576,210,0.004166667
1.0288,220,0.004166667
1.0288,220,0.004166667
1.0288,230,0.004166667
0.5144,270,0.004166667
0.5144,330,0.004166667
1.0288,240,0.004166667
4.1152,170,0.004166667
4.1152,170,0.004166667
5.144,180,0.004166667
7.2016,170,0.004166667
9.2592,170,0.004166667
8.2304,170,0.004166667
6.1728,170,0.004166667
6.1728,180,0.004166667
0.5144,180,0.004166667
6.1728,190,0.004166667
3.0864,200,0.004166667
2.0576,240,0.004166667
1.0288,270,0.004166667
2.0576,250,0.004166667
2.0576,240,0.008333333
2.0576,300,0.008333333
1.0288,330,0.008333333
2.0576,270,0.008333333
2.572,250,0.008333333
2.572,250,0.008333333
2.572,250,0.008333333
2.0576,250,0.008333333
1.5432,230,0.008333333
2.0576,180,0.008333333
2.0576,160,0.008333333
1.5432,150,0.008333333
2.0576,140,0.008333333
1.0288,140,0.008333333
2.0576,150,0.008333333
1.5432,130,0.008333333
2.0576,120,0.008333333
3.0864,90,0.008333333
0.5144,70,0.008333333
0.5144,40,0.008333333
3.0864,70,0.008333333
4.1152,70,0.008333333
4.1152,70,0.008333333
4.1152,70,0.008333333
4.1152,70,0.004166667
3.0864,70,0.004166667
3.0864,70,0.004166667
4.1152,70,0.004166667
4.1152,70,0.004166667
4.1152,70,0.004166667
4.6296,70,0.004166667
5.144,70,0.004166667
5.144,60,0.004166667
4.1152,60,0.004166667
4.6296,50,0.004166667
5.144,30,0.004166667
3.0864,40,0.004166667
2.572,40,0.004166667
2.0576,40,0.004166667
1.5432,30,0.004166667
2.0576,30,0.004166667
2.0576,20,0.004166667
1.0288,350,0.004166667
0.5144,340,0.004166667
1.0288,280,0.004166667
0.5144,250,0.004166667
1.0288,260,0.004166667
1.0288,260,0.004166667
0.5144,300,0
0.5144,300,0
0.5144,340,0
0.5144,270,0
1.0288,350,0
1.0288,330,0
2.0576,350,0
1.0288,270,0
1.0288,340,0
3.0864,320,0
3.0864,320,0
3.0864,340,0
4.1152,350,0
4.1152,330,0
3.0864,350,0
4.1152,320,0
4.1152,320,0
3.0864,320,0
2.0576,360,0
1.0288,30,0
6.1728,310,0
6.1728,310,0
5.144,330,0
3.0864,360,0
4.1152,360,0
3.0864,350,0
2.0576,360,0
5.144,40,0
4.1152,50,0
5.144,50,0
5.144,70,0
3.0864,50,0
3.0864,60,0
4.1152,340,0
3.0864,340,0
4.6296,330,0
4.1152,330,0
3.0864,350,0
3.0864,10,0
2.0576,20,0
2.0576,20,0
4.1152,10,0
4.1152,360,0
4.1152,360,0
5.144,350,0
6.1728,350,0
6.1728,10,0
5.144,360,0
4.1152,10,0.866666667
4.1152,30,0.866666667
3.0864,20,0.866666667
4.1152,350,0.866666667
2.0576,300,0.866666667
3.0864,240,0.866666667
4.1152,270,0.866666667
4.1152,270,0.866666667
4.1152,260,0.866666667
2.0576,270,0.866666667
4.1152,280,0.866666667
5.144,280,0.866666667
5.144,280,0.866666667
5.144,270,0.866666667
4.1152,270,0.866666667
4.1152,290,0.866666667
3.0864,310,0.866666667
3.0864,330,0.866666667
1.0288,300,0.866666667
1.0288,330,0.866666667
0.5144,340,0.866666667
1.0288,10,0.866666667
1.0288,20,0.866666667
4.1152,30,0.866666667
6.1728,40,0.295833333
7.2016,40,0.295833333
7.2016,40,0.295833333
6.1728,40,0.295833333
6.1728,60,0.295833333
6.1728,60,0.295833333
7.2016,60,0.295833333
5.144,60,0.295833333
5.144,50,0.295833333
4.1152,40,0.295833333
4.1152,40,0.295833333
3.0864,10,0.295833333
3.6008,30,0.295833333
3.0864,50,0.295833333
3.0864,40,0.295833333
8.2304,330,0.295833333
7.2016,330,0.295833333
8.2304,310,0.295833333
12.3456,310,0.295833333
15.432,310,0.295833333
11.3168,300,0.295833333
11.3168,310,0.295833333
7.2016,310,0.295833333
4.1152,320,0.295833333
3.0864,50,0.016666667
4.1152,40,0.016666667
4.1152,40,0.016666667
4.1152,30,0.016666667
2.0576,50,0.016666667
1.0288,360,0.016666667
2.0576,350,0.016666667
1.0288,350,0.016666667
2.0576,40,0.016666667
2.0576,10,0.016666667
3.0864,340,0.016666667
7.2016,310,0.016666667
9.2592,310,0.016666667
12.3456,320,0.016666667
13.3744,310,0.016666667
9.2592,300,0.016666667
7.2016,320,0.016666667
5.144,340,0.016666667
4.1152,350,0.016666667
3.0864,30,0.016666667
3.0864,360,0.016666667
5.144,20,0.016666667
5.144,360,0.016666667
3.0864,10,0.016666667
3.0864,360,0.1
6.1728,300,0.1
6.1728,290,0.1
5.144,280,0.1
5.144,270,0.1
3.0864,280,0.1
